original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,kmeans_cluster,gm_cluster,hc_cluster,short_input_texts,short_bot_texts,short_entities
68.0,44,https://scontent.xx.fbcdn.net/v/t1.15752-9/91106339_504681633742206_788347577962594304_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_oc=AQkpdwlzm_mTmrlmOvdESGIDOUEFrWujbD-83rE4K6ox1kluGcnfS6n-PsbADXsmCzsphR9NWY-7rsS1btzeL5vr&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=911eee54169aeab013d04631dc885161&oe=5EA68BE0,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91106339_504681633742206_788347577962594304_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_oc=AQkpdwlzm_mTmrlmOvdESGIDOUEFrWujbD-83rE4K6ox1kluGcnfS6n-PsbADXsmCzsphR9NWY-7rsS1btzeL5vr&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=911eee54169aeab013d04631dc885161&oe=5EA68BE0']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,,,-31.823336,-9.024908,nan send link   url   https   scontent xx fbcdn net v t1 15752 9 91106339 504681633742206 788347577962594304 n jpg  nc cat 101  nc sid b96e70  nc oc aqkpdwlzm mtmrlmovdesgidouefrwujbd 83re4k6ox1klugcnfs6n psbadxsmczsphr9nwy 7rss1btzel5vr  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 911eee54169aeab013d04631dc885161 oe 5ea68be0    ,2,3,0,nan,Bạn đang tìm kiếm thông tin gì ạ?,url
68.0,44,Bnhiu v shop,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)

<show 5 card sản phẩm>",,,16.555897,-10.614333,bnhiu v shop query knowledge base   attribute price  ,1,0,1,Bnhiu v shop,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)

<s-<br>",['attribute:price']
68.0,44,"Cái thứ 2
",,['mention:2'],action_query_babe_kb,,"Mời bạn tham khảo sản phẩm Voi Jumbo thả hình khối Bkids Infantino:
<show card>",,,2.3483942,-7.748302,cái thứ 2  nan   mention 2  ,1,0,1,"Cái thứ 2
",Mời bạn tham khảo sản phẩm Voi Jumbo thả hình khối-<br>,['mention:2']
68.0,44,ok shop,agree,,utter_agree,,Dạ vâng ạ!,,,33.201748,0.84573746,ok shop agree nan,0,5,4,ok shop,Dạ vâng ạ!,nan
69.0,45,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,26.908169,14.895148,shop ơi greet nan,4,2,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
69.0,45,https://scontent.xx.fbcdn.net/v/t1.15752-9/91195826_498480424370303_2420395967455952896_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=xbapPlP7xmIAX_VXW-N&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9659d65beb602c42382325bcb6359a57&oe=5EA77EEF,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91195826_498480424370303_2420395967455952896_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=xbapPlP7xmIAX_VXW-N&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9659d65beb602c42382325bcb6359a57&oe=5EA77EEF']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'thanh_chan_giuong', 'product_id': '1574', 'product_name': 'Thanh chắn giường cao cấp dạng trượt Umoo chính hãng', 'score': ''}]",,-23.14196,-19.326311, thanh chan giuong send link   url   https   scontent xx fbcdn net v t1 15752 9 91195826 498480424370303 2420395967455952896 n jpg  nc cat 106  nc sid b96e70  nc ohc xbapplp7xmiax vxw n  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 9659d65beb602c42382325bcb6359a57 oe 5ea77eef    ,5,3,0, thanh_chan_giuong,Bạn đang tìm kiếm thông tin gì ạ?,url
69.0,45,B có sẵn thanh chắn giường này ko?,query_knowledge_base,['object_type:thanh_chan_giuong'],action_query_babe_kb,,"Sản phẩm Thanh chắn giường cao cấp dạng trượt Umoo chính hãng đang có giá: 500.000 (Giá gốc: 610.000).
Mời bạn xem sản phẩm tại link:
<Show card>",,,-1.1096432,-2.1243415,b có sẵn thanh chắn giường này ko  query knowledge base   object type thanh chan giuong  ,1,0,2,B có sẵn thanh chắn giường này ko?,Sản phẩm Thanh chắn giường cao cấp dạng trượt Umoo-<br>  chính hãng đang có giá: 500.000 (Giá gốc: 610.000-<br>,['object_type:thanh_chan_giuong']
69.0,45,loại này có những kích thước nào shop nhỉ?,query_knowledge_base,"['mention:loại này', 'attribute:size']",action_query_babe_kb,,"Sản phẩm Thanh chắn giường cao cấp dạng trượt Umoo chính hãng có các kích thước: 1m6, 1m8, 2m, 2m2.",,,6.9506326,-9.21177,loại này có những kích thước nào shop nhỉ  query knowledge base   mention loại này    attribute size  ,1,0,1,loại này có những kích thước nào shop nhỉ?,Sản phẩm Thanh chắn giường cao cấp dạng trượt Umoo-<br>,"['mention:loại này', 'attribute:size']"
69.0,45,"ok shop, cho mình đặt thanh loại 2m2 nhé.",make_order,['size:loại 2m2'],action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>",,,-6.607858,6.2946734,ok shop  cho mình đặt thanh loại 2m2 nhé  make order   size loại 2m2  ,3,1,2,"ok shop, cho mình đặt thanh loại 2m2 nhé.","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br>",['size:loại 2m2']
70.0,46,hi shop,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,0.8771306,-1.5871543,hi shop greet nan,1,0,2,hi shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
70.0,46,"chị muốn hỏi giá cũi vải greco
và jolie",query_knowledge_base,"['attribute:price', 'object_type:giuong', 'material:vải', 'brand:greco', 'brand:jolie']",action_query_babe_kb,,"Dạ, sản phẩm Giuong hãng sản xuất Jolie, chất liệu Vải bên shop hiện tại không có ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!",,,-17.71082,26.966007,chị muốn hỏi giá cũi vải greco và jolie query knowledge base   attribute price    object type giuong    material vải    brand greco    brand jolie  ,3,1,5,"chị muốn hỏi giá cũi vải greco
và jolie","Dạ, sản phẩm Giuong hãng sản xuất Jolie, chất liệu-<br>  Vải bên shop hiện tại không có ạ. Bạn tham khảo c-<br>","['attribute:price', 'object_type:giuong', 'materia-<br>"
70.0,46,"/query_knowledge_base{""brand"": ""Graco""}",query_knowledge_base,['brand:Graco'],action_query_babe_kb,,Hiện tại sản phẩm Giuong hãng sản xuất Graco shop đang có những *giá* sau ạ:,,,25.233652,-3.782982, query knowledge base  brand    graco   query knowledge base   brand graco  ,0,5,4,"/query_knowledge_base{""brand"": ""Graco""}",Hiện tại sản phẩm Giuong hãng sản xuất Graco shop -<br>,['brand:Graco']
70.0,46,"/query_knowledge_base{""price"": ""2M - 5M""}",query_knowledge_base,['price:2M - 5M'],action_query_babe_kb,,"Sản phẩm  Giuong hãng sản xuất Graco, giá 2m - 5m hiện shop đang có giá: *5,000,000 VND, 2,900,000 VND*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,9.727394,-9.895575, query knowledge base  price    2m   5m   query knowledge base   price 2m   5m  ,1,0,1,"/query_knowledge_base{""price"": ""2M - 5M""}","Sản phẩm  Giuong hãng sản xuất Graco, giá 2m - 5m -<br> hiện shop đang có giá: *5,000,000 VND, 2,900,000 V-<br>",['price:2M - 5M']
70.0,46,2 cái khác gì nhau,handover_to_inbox,[],utter_ask_rephrase,,Bạn có thể nói với tôi theo 1 cách khác được không?,,,-3.0568178,-0.49045113,2 cái khác gì nhau handover to inbox   ,1,0,2,2 cái khác gì nhau,Bạn có thể nói với tôi theo 1 cách khác được không-<br>,[]
71.0,47,"Chào shop
Mình quan tâm tới các sp này
https://scontent.xx.fbcdn.net/v/t1.15752-9/91466198_244084896638357_7080438687661555712_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wyoTyMF_RSAAX9EbI1K&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8d9617825e55509c74ce414b631e8d2e&oe=5EA469BA
https://scontent.xx.fbcdn.net/v/t1.15752-9/91129214_149488453070304_6848237731844194304_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=tMwYM6FZaVgAX_t9wGA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c169a5f865873b3923ef31fb69aea543&oe=5EA66692
https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04
https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330
Bạn báo giá nhé
Bé nhà mình 2tuổi","greet
query_knowledge_base","[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/91129214_149488453070304_6848237731844194304_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=tMwYM6FZaVgAX_t9wGA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c169a5f865873b3923ef31fb69aea543&oe=5EA66692', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/91466198_244084896638357_7080438687661555712_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wyoTyMF_RSAAX9EbI1K&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8d9617825e55509c74ce414b631e8d2e&oe=5EA469BA', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04']"", 'size:https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04 https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330', 'attribute:price']",action_query_babe_kb,,"Mời bạn tham khảo các sản phẩm:
<Show 4 cards tương ứng 4 sản phẩm gửi ảnh>
<Kỳ vọng gửi đi đc cả 4 ảnh, CV đọc 4 ảnh và trả về chuẩn 4 card>","[{'object_type': '', 'product_id': '2414', 'product_name': 'Thú bông bập bênh phát nhạc cao cấp Tiny Love ( Mỹ )', 'score': '0.9952905741257961'}, {'object_type': 'xe_day', 'product_id': '', 'product_name': '', 'score': '0.9973067'}, {'object_type': 'quay', 'product_id': '', 'product_name': '', 'score': '0.99491924'}, {'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0.9390086'}]",,-15.542649,-30.157639,  thú bông bập bênh phát nhạc cao cấp tiny love   mỹ   greet query knowledge base   url   https   scontent xx fbcdn net v t1 15752 9 91721715 152379149397342 2808027185510612992 n jpg  nc cat 101  nc sid b96e70  nc ohc l2cboqq6r1cax 2e99z  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 410bcc1db19f63270645d1e28ee6726e oe 5ea7d330    https   scontent xx fbcdn net v t1 15752 9 91129214 149488453070304 6848237731844194304 n jpg  nc cat 104  nc sid b96e70  nc ohc tmwym6fzavgax t9wga  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh c169a5f865873b3923ef31fb69aea543 oe 5ea66692    https   scontent xx fbcdn net v t1 15752 9 91466198 244084896638357 7080438687661555712 n jpg  nc cat 105  nc sid b96e70  nc ohc wyotymf rsaax9ebi1k  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 8d9617825e55509c74ce414b631e8d2e oe 5ea469ba    https   scontent xx fbcdn net v t1 15752 9 91613067 640564659835802 8379030837110243328 n jpg  nc cat 109  nc sid b96e70  nc ohc xynckgjshpcax 8tq54  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 7e1dcf9d72a2a4ba315f7a04a51fd287 oe 5ea4be04      size https   scontent xx fbcdn net v t1 15752 9 91613067 640564659835802 8379030837110243328 n jpg  nc cat 109  nc sid b96e70  nc ohc xynckgjshpcax 8tq54  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 7e1dcf9d72a2a4ba315f7a04a51fd287 oe 5ea4be04 https   scontent xx fbcdn net v t1 15752 9 91721715 152379149397342 2808027185510612992 n jpg  nc cat 101  nc sid b96e70  nc ohc l2cboqq6r1cax 2e99z  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 410bcc1db19f63270645d1e28ee6726e oe 5ea7d330    attribute price  ,5,3,0,  Thú bông bập bênh phát nhạc cao cấp Tiny Love ( -<br>,"Mời bạn tham khảo các sản phẩm:
<Show 4 cards tươn-<br> g ứng 4 sản phẩm gửi ảnh>
<Kỳ vọng gửi đi đc cả 4 -<br>",url
72.0,48,https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA']"", 'brand:https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA']",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'Be_boi', 'product_id': '1424', 'product_name': 'Bể dựng thành cao Doctor Dolphin', 'score': '0.9853657155073997'}]",,-23.299747,-21.338406, be boi send link   url   https   scontent xx fbcdn net v t1 15752 9 91116566 291171825206315 2457738113934426112 n jpg  nc cat 111  nc sid b96e70  nc oc aql0ejdwrklydotb3 7geeopweg73tj53kup5vxjrcvtdd9rcm6zrfogw5sbrm9s7r eyhilgr7xsdcjxj5vauhq  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 21cbaa7a85cf4cbf2e946bbc78f7ca73 oe 5ea6f7ba      brand https   scontent xx fbcdn net v t1 15752 9 91116566 291171825206315 2457738113934426112 n jpg  nc cat 111  nc sid b96e70  nc oc aql0ejdwrklydotb3 7geeopweg73tj53kup5vxjrcvtdd9rcm6zrfogw5sbrm9s7r eyhilgr7xsdcjxj5vauhq  nc ad z m  nc cid 0  nc zor 9  nc ht scontent xx oh 21cbaa7a85cf4cbf2e946bbc78f7ca73 oe 5ea6f7ba  ,5,3,0, Be_boi,Bạn đang tìm kiếm thông tin gì ạ?,url
72.0,48,Shop còn bộ này k ạ,query_knowledge_base,['mention:bộ này'],action_query_babe_kb,,"Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
<Show card Bể dựng thành cao Doctor Dolphin>",,,25.555094,23.063063,shop còn bộ này k ạ query knowledge base   mention bộ này  ,4,4,3,Shop còn bộ này k ạ,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé-<br>,['mention:bộ này']
72.0,48,"<Đặt hàng>
(trên card cuối show thêm nút đặt hàng)",make_order,,action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>",,,-12.496461,14.401792, đặt hàng   trên card cuối show thêm nút đặt hàng  make order nan,3,1,2,"<Đặt hàng>
(trên card cuối show thêm nút đặt hàng)","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br>",nan
74.1,49,alo shop ơi,greet,[],utter_greet,,"Chào bạn, mình là ...",,,7.733201,-5.6225977,alo shop ơi greet   ,1,0,1,alo shop ơi,"Chào bạn, mình là ...",[]
74.1,49,"https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop",send_link,"[""url:['https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater']"", 'mention:này', 'attribute:price']",action_handle_send_link_only,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards sản phẩm>",,,-16.500912,25.66388,https   www facebook com shopgauvabingo photos pcb 2425056854471305 2425056784471312  type 3 theater con xe này giá bn à shop send link   url   https   www facebook com shopgauvabingo photos pcb 2425056854471305 2425056784471312  type 3 theater      mention này    attribute price  ,3,1,5,https://www.facebook.com/shopgauvabingo/photos/pcb-<br> .2425056854471305/2425056784471312/?type=3&theater-<br>,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Sh-<br>","[""url:['https://www.facebook.com/shopgauvabingo/ph-<br> otos/pcb.2425056854471305/2425056784471312/?type=3-<br>"
74.1,49,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']",action_query_babe_kb,,"Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có giá: 2,650,000 VND (giá gốc 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000 VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng>",,,29.273603,8.202967, query knowledge base  url    https   shopee vn product 36371562 3103025341    product id    https   shopee vn product 36371562 3103025341   query knowledge base   url https   shopee vn product 36371562 3103025341    product id https   shopee vn product 36371562 3103025341  ,0,5,4,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3103025341"", ""product_id"": ""https:/-<br>","Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe-<br>  đạp  hiện shop đang có giá: 2,650,000 VND (giá gố-<br> c 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000-<br>  VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn -<br> tham khảo các sản phẩm sau nhé ạ:
<Show card cuối -<br>","['url:https://shopee.vn/product/36371562/310302534-<br> 1', 'product_id:https://shopee.vn/product/36371562-<br>"
74.1,49,"Ok, thank shop",thank,,utter_thank,,Cảm ơn bạn!,,,26.148594,20.323061,ok  thank shop thank nan,4,4,3,"Ok, thank shop",Cảm ơn bạn!,nan
74.2,50,alo shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,7.600642,-5.61715,alo shop ơi greet nan,1,0,1,alo shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
74.2,50,"https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop",query_knowledge_base,"[""url:['https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater']"", 'object_type:xe', 'mention:này', 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards sản phẩm>",,,-15.7191515,23.88706,https   www facebook com shopgauvabingo photos pcb 2425056854471305 2425056784471312  type 3 theater con xe này giá bn à shop query knowledge base   url   https   www facebook com shopgauvabingo photos pcb 2425056854471305 2425056784471312  type 3 theater      object type xe    mention này    attribute price  ,3,1,5,https://www.facebook.com/shopgauvabingo/photos/pcb-<br> .2425056854471305/2425056784471312/?type=3&theater-<br>,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Sh-<br>","[""url:['https://www.facebook.com/shopgauvabingo/ph-<br> otos/pcb.2425056854471305/2425056784471312/?type=3-<br> &theater']"", 'object_type:xe', 'mention:này', 'att-<br>"
74.2,50,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']",action_query_babe_kb,,"Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có giá: 2,650,000 VND (giá gốc 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000 VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng>",,,29.273813,8.202594, query knowledge base  url    https   shopee vn product 36371562 3103025341    product id    https   shopee vn product 36371562 3103025341   query knowledge base   url https   shopee vn product 36371562 3103025341    product id https   shopee vn product 36371562 3103025341  ,0,5,4,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3103025341"", ""product_id"": ""https:/-<br>","Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe-<br>  đạp  hiện shop đang có giá: 2,650,000 VND (giá gố-<br> c 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000-<br>  VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn -<br> tham khảo các sản phẩm sau nhé ạ:
<Show card cuối -<br>","['url:https://shopee.vn/product/36371562/310302534-<br> 1', 'product_id:https://shopee.vn/product/36371562-<br>"
74.2,50,còn màu gì hả bạn?,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có các màu sau: Xanh (có đai), Đỏ (có đai), Đỏ (không đai)",,,18.849249,-9.854142,còn màu gì hả bạn  query knowledge base   attribute color  ,0,5,1,còn màu gì hả bạn?,Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe-<br>  đạp  hiện shop đang có các màu sau: Xanh (có đai)-<br>,['attribute:color']
74.2,50,ok shop,agree,,utter_agree,,Dạ!,,,32.65342,0.19714844,ok shop agree nan,0,5,4,ok shop,Dạ!,nan
