original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,kmeans_cluster,gm_cluster,hc_cluster,short_input_texts,short_bot_texts,short_entities
85.0,63,Ok shop,agree,,utter_agree,,Dạ vâng ạ!,,,-31.489975,-28.468111,Ok shop agree nan,5,3,3,Ok shop,Dạ vâng ạ!,nan
86.0,64,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-13.108209,-27.396662,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
86.0,64,https://scontent.xx.fbcdn.net/v/t1.15752-9/91397331_873232633088393_7516530623012405248_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=7L9qejTvUzsAX9A87Nc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5a5f3a23fc9f73f05af3323e7e4d10c9&oe=5EA44E0F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91397331_873232633088393_7516530623012405248_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=7L9qejTvUzsAX9A87Nc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5a5f3a23fc9f73f05af3323e7e4d10c9&oe=5EA44E0F']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0.93840575'}]",,-18.172842,0.04353922," xe_choi_chan send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/91397331_873232633088393_7516530623012405248_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=7L9qejTvUzsAX9A87Nc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5a5f3a23fc9f73f05af3323e7e4d10c9&oe=5EA44E0F  "" ",1,5,0, xe_choi_chan,"Bạn đang tìm kiếm thông tin gì ạ?
",url
86.0,64,Mẫu này giá bn ah,query_knowledge_base,"['mention:mẫu này', 'attribute:price']",action_query_babe_kb,,"Món đồ bạn cần tìm có phải là:
<Xe chòi chân> <Xe đẩy> <Không đúng!>",,,29.491035,15.527199,"Mẫu này giá bn ah query_knowledge_base   mention:mẫu này ,  attribute:price  ",2,1,1,Mẫu này giá bn ah,"Món đồ bạn cần tìm có phải là:
<Xe chòi chân> <Xe -<br>","['mention:mẫu này', 'attribute:price']"
86.0,64,"/agree{""object_type"": ""xe_choi_chan""}",confirm_object_type,,action_query_babe_kb,,"Sản phẩm  Xe Chòi Chân  hiện shop đang có giá: 499,000 VND (giá gốc 800,000 VND), 580,000 VND (giá gốc 800,000 VND), 699,000 VND (giá gốc 998,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card>",,,-17.406586,-16.47451,"/agree ""object_type"": ""xe_choi_chan""  confirm_object_type nan",4,2,4,"/agree{""object_type"": ""xe_choi_chan""}","Sản phẩm  Xe Chòi Chân  hiện shop đang có giá: 499-<br> ,000 VND (giá gốc 800,000 VND), 580,000 VND (giá g-<br> ốc 800,000 VND), 699,000 VND (giá gốc 998,000 VND)-<br> .
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card-<br>",nan
86.0,64,"ok shop, cho mình lấy cái xe Luddy",make_order,"['object_type:xe_choi_chan','brand:Luddy']",action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa>",,,-7.572389,-10.571509,"ok shop, cho mình lấy cái xe Luddy make_order   object_type:xe_choi_chan , brand:Luddy  ",4,0,0,"ok shop, cho mình lấy cái xe Luddy","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br> màu sắc...>
<Các thông tin đã thu thập đc thì tự đ-<br>","['object_type:xe_choi_chan','brand:Luddy']"
87.0,65,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-11.633221,-27.085331,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
87.0,65,Có ship hàng qua Nguyễn Tuân k shop,ask_ship,"['ship:ship', 'location:Nguyễn Tuân']",utter_ship,,"Shop giao hàng toàn quốc, khách hàng có thể chuyển khoản trước hoặc chọn hình thức thanh toán khi nhận hàng ạ!",,,-9.286089,-0.97527236,"Có ship hàng qua Nguyễn Tuân k shop ask_ship   ship:ship ,  location:Nguyễn Tuân  ",1,0,0,Có ship hàng qua Nguyễn Tuân k shop,"Shop giao hàng toàn quốc, khách hàng có thể chuyển-<br>  khoản trước hoặc chọn hình thức thanh toán khi nh-<br>","['ship:ship', 'location:Nguyễn Tuân']"
87.0,65,vậy ship luôn cho mình Xe chòi chân có bàn đạp cao cấp Motion màu đỏ nhé,make_order,"['ship:ship', 'object_type:xe_choi_chan', 'brand:Motion', 'color:đỏ'",action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa>",,,1.0570825,0.30805618,"vậy ship luôn cho mình Xe chòi chân có bàn đạp cao cấp Motion màu đỏ nhé make_order   ship:ship ,  object_type:xe_choi_chan ,  brand:Motion ,  color:đỏ ",0,0,2,vậy ship luôn cho mình Xe chòi chân có bàn đạp cao-<br>,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br> màu sắc...>
<Các thông tin đã thu thập đc thì tự đ-<br>","['ship:ship', 'object_type:xe_choi_chan', 'brand:M-<br>"
89.1,66,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-12.3289,-26.637827,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
89.1,66,https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'quay', 'product_id': '', 'product_name': '', 'score': '0.99862736'}]",,-20.445627,-3.8799596," quay send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F  "" ",1,5,0, quay,"Bạn đang tìm kiếm thông tin gì ạ?
",url
89.1,66,Gia bao Nhiu shop,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.000 (Giá gốc: 5.000.000).
<Show card>",,,11.202814,-0.70889294,Gia bao Nhiu shop query_knowledge_base   attribute:price  ,0,4,2,Gia bao Nhiu shop,Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.-<br>,['attribute:price']
89.1,66,ok shop,agree,,utter_agree,,Vâng ạ!,,,-30.96493,-31.54503,ok shop agree nan,5,3,3,ok shop,Vâng ạ!,nan
89.2,67,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-12.449135,-27.294514,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
89.2,67,https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'quay', 'product_id': '', 'product_name': '', 'score': '0.99862736'}]",,-20.446102,-3.8802664," quay send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F  "" ",1,5,0, quay,"Bạn đang tìm kiếm thông tin gì ạ?
",url
89.2,67,Gia bao Nhiu shop,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.000 (Giá gốc: 5.000.000).
<Show card>",,,11.203045,-0.70637757,Gia bao Nhiu shop query_knowledge_base   attribute:price  ,0,4,2,Gia bao Nhiu shop,Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.-<br>,['attribute:price']
89.2,67,có những màu gì bạn nhỉ?,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có màu: Xanh và Cam ạ!
<Show card>",,,33.12271,26.559084,có những màu gì bạn nhỉ? query_knowledge_base   attribute:color  ,2,1,1,có những màu gì bạn nhỉ?,Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có màu: Xanh -<br>,['attribute:color']
89.2,67,"ok shop, để mình xem thêm chút nhé!",agree & check_more,['check_more:xem thêm'],utter_agree,,Dạ vâng ạ!,,,-21.530256,-13.056761,"ok shop, để mình xem thêm chút nhé! agree & check_more   check_more:xem thêm  ",1,5,0,"ok shop, để mình xem thêm chút nhé!",Dạ vâng ạ!,['check_more:xem thêm']
90.1,68,alo shop,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-16.430803,-19.660894,alo shop greet nan,4,2,4,alo shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
90.1,68,https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'xe_tap_di', 'product_id': '', 'product_name': '', 'score': '0.9987452'}]",,-17.410158,-0.72594535," xe_tap_di send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D  "" ",1,5,0, xe_tap_di,"Bạn đang tìm kiếm thông tin gì ạ?
",url
90.1,68,Mình muón mua xe này,query_knowledge_base,"['object_type:xe', 'mention:này']",action_query_babe_kb,,"Sản phẩm Xe tập đi cao cấp Tommorrow Sky - CHÍNH HÃNG có giá 449.000 (Giá gốc: 850.000).
<Show card sản phẩm>",,,23.352215,24.428455,"Mình muón mua xe này query_knowledge_base   object_type:xe ,  mention:này  ",2,1,1,Mình muón mua xe này,"Sản phẩm Xe tập đi cao cấp Tommorrow Sky - CHÍNH H-<br> ÃNG có giá 449.000 (Giá gốc: 850.000).
<Show card -<br>","['object_type:xe', 'mention:này']"
90.1,68,"Shop ship luôn hàng k nhỉ
Mình Bắc Từ Liêm, HN",make_order,[],action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa>",,,-0.65022767,-3.9894755,"Shop ship luôn hàng k nhỉ Mình Bắc Từ Liêm, HN make_order   ",0,0,2,"Shop ship luôn hàng k nhỉ
Mình Bắc Từ Liêm, HN","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br> màu sắc...>
<Các thông tin đã thu thập đc thì tự đ-<br>",[]
90.2,69,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-13.086164,-28.814356,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
90.2,69,https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'xe_tap_di', 'product_id': '', 'product_name': '', 'score': '0.9987452'}]",,-17.410158,-0.72594535," xe_tap_di send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D  "" ",1,5,0, xe_tap_di,"Bạn đang tìm kiếm thông tin gì ạ?
",url
,69,Mình muón mua xe này,query_knowledge_base,"['object_type:xe', 'mention:này']",action_query_babe_kb,,"Sản phẩm Xe tập đi cao cấp Tommorrow Sky - CHÍNH HÃNG có giá 449.000 (Giá gốc: 850.000).
<Show card sản phẩm>",,,23.145302,24.27586,"Mình muón mua xe này query_knowledge_base   object_type:xe ,  mention:này  ",2,1,1,Mình muón mua xe này,"Sản phẩm Xe tập đi cao cấp Tommorrow Sky - CHÍNH H-<br> ÃNG có giá 449.000 (Giá gốc: 850.000).
<Show card -<br>","['object_type:xe', 'mention:này']"
90.2,69,Bé nhà mình 8 tháng đã dùng được chưa shop nhỉ?,query_knowledge_base,['age_of_use:bé nhà mình 8 tháng'],action_query_babe_kb,,Xe tập đi cao cấp Tommorrow Sky - CHÍNH HÃNG có độ tuổi sử dụng từ: 0 - 36 tháng ạ.,,,1.0771813,-1.8101891,Bé nhà mình 8 tháng đã dùng được chưa shop nhỉ? query_knowledge_base   age_of_use:bé nhà mình 8 tháng  ,0,0,2,Bé nhà mình 8 tháng đã dùng được chưa shop nhỉ?,Xe tập đi cao cấp Tommorrow Sky - CHÍNH HÃNG có độ-<br>,['age_of_use:bé nhà mình 8 tháng']
90.2,69,ok shop,agree,,utter_agree,,Vâng ạ!,,,-31.36358,-32.037914,ok shop agree nan,5,3,3,ok shop,Vâng ạ!,nan
90.2,69,"Mình vừa đặt trên shopee rồi nhé shop, giao hàng giúp mình nha!",handover_to_inbox,['attribute:link'],action_handover_to_inbox,,,,,-13.9702215,-7.244807,"Mình vừa đặt trên shopee rồi nhé shop, giao hàng giúp mình nha! handover_to_inbox   attribute:link  ",1,5,0,"Mình vừa đặt trên shopee rồi nhé shop, giao hàng g-<br>",nan,['attribute:link']
91.0,70,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-14.826002,-26.931181,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
91.0,70,https://scontent.xx.fbcdn.net/v/t1.15752-9/91140590_169156024104970_9149727164638167040_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQksL3EPbJwb5vF7MiFB6VdXzCEmtSqg7QZRnHQamP5qwRCPthge2V2zCm6k7jX6oSw0tzFhj2tL2-yD0lgdlWzF&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a3ace1f889939914cd91509c52946144&oe=5EA53CD3,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91140590_169156024104970_9149727164638167040_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQksL3EPbJwb5vF7MiFB6VdXzCEmtSqg7QZRnHQamP5qwRCPthge2V2zCm6k7jX6oSw0tzFhj2tL2-yD0lgdlWzF&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a3ace1f889939914cd91509c52946144&oe=5EA53CD3']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'Do_choi_con_vat', 'product_id': '1396', 'product_name': 'Voi Jumbo thả hình khối Bkids Infantino', 'score': '0.9644029288235496'}]",,-25.859188,7.2779527," Do_choi_con_vat send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/91140590_169156024104970_9149727164638167040_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQksL3EPbJwb5vF7MiFB6VdXzCEmtSqg7QZRnHQamP5qwRCPthge2V2zCm6k7jX6oSw0tzFhj2tL2-yD0lgdlWzF&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=a3ace1f889939914cd91509c52946144&oe=5EA53CD3  "" ",1,5,0, Do_choi_con_vat,"Bạn đang tìm kiếm thông tin gì ạ?
",url
91.0,70,Mẫu này shop còn ko?,query_knowledge_base,['mention:mẫu này'],action_query_babe_kb,,"Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!

<Show card sản phẩm Voi Jumbo thả hình khối Bkids Infantino>",,,17.337633,13.574444,Mẫu này shop còn ko? query_knowledge_base   mention:mẫu này  ,3,4,5,Mẫu này shop còn ko?,"Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé-<br> !

<Show card sản phẩm Voi Jumbo thả hình khối Bk-<br>",['mention:mẫu này']
91.0,70,"Mình ở Ngã Tư Sở thì phí ship hết bao nhiêu bạn, có được freeship k nhỉ",ask_ship,['attribute:fee_ship'],action_ask_ship,,"Ship Ngã tư sở , Thanh Xuân trong nội thành hà nội hết khoảng 30-40 k ạ",,,-12.873845,1.5093467,"Mình ở Ngã Tư Sở thì phí ship hết bao nhiêu bạn, có được freeship k nhỉ ask_ship   attribute:fee_ship  ",1,5,0,"Mình ở Ngã Tư Sở thì phí ship hết bao nhiêu bạn, c-<br>","Ship Ngã tư sở , Thanh Xuân trong nội thành hà nội-<br>",['attribute:fee_ship']
92.1,71,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-11.41663,-28.214546,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
92.1,71,https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'Ghe_da_nang', 'product_id': '2072', 'product_name': 'Ghế cao đa năng Mastela 1015', 'score': '0.9322800061881773'}]",,-25.083118,-0.58642," Ghe_da_nang send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B  "" ",1,5,0, Ghe_da_nang,Bạn đang tìm kiếm thông tin gì ạ?,url
92.1,71,Báo giá cho mình cái shop,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...",,,26.716036,14.063419,Báo giá cho mình cái shop query_knowledge_base   attribute:price  ,2,1,5,Báo giá cho mình cái shop,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...-<br>",['attribute:price']
92.1,71,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/619150769"", ""product_id"": ""https://shopee.vn/product/36371562/619150769""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/619150769', 'product_id:https://shopee.vn/product/36371562/619150769']",action_query_babe_kb,,"Sản phẩm Ghế đa năng cao cấp Mastela 1015 hiện shop đang có giá: *1,320,000 VND (giá gốc 1,599,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,20.447481,4.97948,"/query_knowledge_base ""url"": ""https://shopee.vn/product/36371562/619150769"", ""product_id"": ""https://shopee.vn/product/36371562/619150769""  query_knowledge_base   url:https://shopee.vn/product/36371562/619150769 ,  product_id:https://shopee.vn/product/36371562/619150769  ",3,4,5,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/619150769"", ""product_id"": ""https://-<br>","Sản phẩm Ghế đa năng cao cấp Mastela 1015 hiện sho-<br> p đang có giá: *1,320,000 VND (giá gốc 1,599,000 V-<br>","['url:https://shopee.vn/product/36371562/619150769-<br> ', 'product_id:https://shopee.vn/product/36371562/-<br>"
92.2,72,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-14.62608,-26.035213,shop ơi greet nan,4,2,4,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
92.2,72,https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'Ghe_da_nang', 'product_id': '2072', 'product_name': 'Ghế cao đa năng Mastela 1015', 'score': '0.9322800061881773'}]",,-25.08311,-0.5864094," Ghe_da_nang send_link  ""url:  https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B  "" ",1,5,0, Ghe_da_nang,"Bạn đang tìm kiếm thông tin gì ạ?
",url
92.2,72,Báo giá cho mình cái shop,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards>",,,26.716036,14.06342,Báo giá cho mình cái shop query_knowledge_base   attribute:price  ,2,1,5,Báo giá cho mình cái shop,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Sh-<br>",['attribute:price']
