original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,kmeans_cluster,gm_cluster,hc_cluster,short_input_texts,short_bot_texts,short_entities
72.0,48,https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA']"", 'brand:https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA']",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'Be_boi', 'product_id': '1424', 'product_name': 'Bể dựng thành cao Doctor Dolphin', 'score': '0.9853657155073997'}]",,1.8633095,4.163864, be boi,8,0,4, Be_boi,Bạn đang tìm kiếm thông tin gì ạ?,url
72.0,48,Shop còn bộ này k ạ,query_knowledge_base,['mention:bộ này'],action_query_babe_kb,,"Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
<Show card Bể dựng thành cao Doctor Dolphin>",,,8.594278,-2.889824,shop còn bộ này k ạ,9,5,4,Shop còn bộ này k ạ,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé-<br>,['mention:bộ này']
72.0,48,"<Đặt hàng>
(trên card cuối show thêm nút đặt hàng)",make_order,,action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>",,,-17.55964,0.1313473," đặt hàng 
 trên card cuối show thêm nút đặt hàng ",1,11,0,"<Đặt hàng>
(trên card cuối show thêm nút đặt hàng)","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br>",nan
74.1,49,alo shop ơi,greet,[],utter_greet,,"Chào bạn, mình là ...",,,12.813688,5.5965824,alo shop ơi,0,10,6,alo shop ơi,"Chào bạn, mình là ...",[]
74.1,49,"https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop",send_link,"[""url:['https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater']"", 'mention:này', 'attribute:price']",action_handle_send_link_only,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards sản phẩm>",,,-8.080733,3.4217231,"https   www facebook com shopgauvabingo photos pcb 2425056854471305 2425056784471312  type 3 theater
con xe này giá bn à shop",10,2,0,https://www.facebook.com/shopgauvabingo/photos/pcb-<br> .2425056854471305/2425056784471312/?type=3&theater-<br>,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Sh-<br>","[""url:['https://www.facebook.com/shopgauvabingo/ph-<br> otos/pcb.2425056854471305/2425056784471312/?type=3-<br>"
74.1,49,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']",action_query_babe_kb,,"Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có giá: 2,650,000 VND (giá gốc 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000 VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng>",,,11.166669,-11.873855, query knowledge base  url    https   shopee vn product 36371562 3103025341    product id    https   shopee vn product 36371562 3103025341  ,9,5,1,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3103025341"", ""product_id"": ""https:/-<br>","Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe-<br>  đạp  hiện shop đang có giá: 2,650,000 VND (giá gố-<br> c 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000-<br>  VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn -<br> tham khảo các sản phẩm sau nhé ạ:
<Show card cuối -<br>","['url:https://shopee.vn/product/36371562/310302534-<br> 1', 'product_id:https://shopee.vn/product/36371562-<br>"
74.1,49,"Ok, thank shop",thank,,utter_thank,,Cảm ơn bạn!,,,5.396274,15.483634,ok  thank shop,8,0,2,"Ok, thank shop",Cảm ơn bạn!,nan
74.2,50,alo shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,12.813688,5.5965824,alo shop ơi,0,10,6,alo shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
74.2,50,"https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop",query_knowledge_base,"[""url:['https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater']"", 'object_type:xe', 'mention:này', 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards sản phẩm>",,,-8.080873,3.4226465,"https   www facebook com shopgauvabingo photos pcb 2425056854471305 2425056784471312  type 3 theater
con xe này giá bn à shop",10,2,0,https://www.facebook.com/shopgauvabingo/photos/pcb-<br> .2425056854471305/2425056784471312/?type=3&theater-<br>,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Sh-<br>","[""url:['https://www.facebook.com/shopgauvabingo/ph-<br> otos/pcb.2425056854471305/2425056784471312/?type=3-<br> &theater']"", 'object_type:xe', 'mention:này', 'att-<br>"
74.2,50,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']",action_query_babe_kb,,"Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có giá: 2,650,000 VND (giá gốc 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000 VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng>",,,11.831402,-12.123002, query knowledge base  url    https   shopee vn product 36371562 3103025341    product id    https   shopee vn product 36371562 3103025341  ,9,5,1,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3103025341"", ""product_id"": ""https:/-<br>","Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe-<br>  đạp  hiện shop đang có giá: 2,650,000 VND (giá gố-<br> c 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000-<br>  VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn -<br> tham khảo các sản phẩm sau nhé ạ:
<Show card cuối -<br>","['url:https://shopee.vn/product/36371562/310302534-<br> 1', 'product_id:https://shopee.vn/product/36371562-<br>"
74.2,50,còn màu gì hả bạn?,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có các màu sau: Xanh (có đai), Đỏ (có đai), Đỏ (không đai)",,,11.53448,-5.348206,còn màu gì hả bạn ,9,5,1,còn màu gì hả bạn?,Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe-<br>  đạp  hiện shop đang có các màu sau: Xanh (có đai)-<br>,['attribute:color']
74.2,50,ok shop,agree,,utter_agree,,Dạ!,,,12.86867,39.984455,ok shop,6,4,9,ok shop,Dạ!,nan
75.0,51,"Shop ơi
https://scontent.xx.fbcdn.net/v/t1.15752-9/89773808_692489661490146_5339680591392538624_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=ZvqAmbeNCDcAX_ojWSp&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f259ba91474851457d3947e495079101&oe=5EA5D0E8
https://scontent.xx.fbcdn.net/v/t1.15752-9/91067797_2528355717402046_3331051973351833600_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=q0UUsoAg19UAX8qVHO-&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4206a21e474b26453ff9330e40fc62f0&oe=5EA7AD1A
https://scontent.xx.fbcdn.net/v/t1.15752-9/90954742_227239561665156_4442812104826683392_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=vWH8Zqo-URUAX_HgG9r&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e190cba193ba23452c3183773cd05f43&oe=5EA50846",send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/89773808_692489661490146_5339680591392538624_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=ZvqAmbeNCDcAX_ojWSp&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f259ba91474851457d3947e495079101&oe=5EA5D0E8', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/90954742_227239561665156_4442812104826683392_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=vWH8Zqo-URUAX_HgG9r&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e190cba193ba23452c3183773cd05f43&oe=5EA50846', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/91067797_2528355717402046_3331051973351833600_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=q0UUsoAg19UAX8qVHO-&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4206a21e474b26453ff9330e40fc62f0&oe=5EA7AD1A']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'quay', 'product_id': '', 'product_name': '', 'score': '0.9874678'}, {'object_type': 'tham', 'product_id': '', 'product_name': '', 'score': '0.9853406'}, {'object_type': 'cau_truot', 'product_id': '', 'product_name': '', 'score': '0.9984255'}]",,-16.534872,20.91962, quay,5,7,10, quay,Bạn đang tìm kiếm thông tin gì ạ?,url
75.0,51,Shop còn cầu trưowtn này k ạ,query_knowledge_base,['object_type:cầu trưowtn'],action_query_babe_kb,,Sản phẩm bạn đang tìm có phải là?,,,7.0225816,-1.8189001,shop còn cầu trưowtn này k ạ,9,5,4,Shop còn cầu trưowtn này k ạ,Sản phẩm bạn đang tìm có phải là?,['object_type:cầu trưowtn']
75.0,51,"/agree{""object_type"": ""cau_truot""}",agree,['object_type:cau_truot'],action_query_babe_kb,,"Dạ, sản phẩm Cầu Trượt  bên shop hiện tại không có ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!",,,-7.2654967,13.020597, agree  object type    cau truot  ,5,11,2,"/agree{""object_type"": ""cau_truot""}","Dạ, sản phẩm Cầu Trượt  bên shop hiện tại không có-<br>  ạ. Bạn tham khảo các sản phẩm khác dành cho bé nh-<br>",['object_type:cau_truot']
76.0,52,shop ơi,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,51.220165,-6.8256783,shop ơi,2,9,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
76.0,52,"Mình muốn mua bộ cầu trượt
Giá tn b",query_knowledge_base,"['object_type:cau_truot', 'attribute:price']",action_query_babe_kb,,"Dạ, sản phẩm Cầu Trượt hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!",,,-2.9712515,7.281306,"mình muốn mua bộ cầu trượt
giá tn b",8,0,2,"Mình muốn mua bộ cầu trượt
Giá tn b","Dạ, sản phẩm Cầu Trượt hiện tại bên shop đang tạm -<br> hết hàng ạ. Bạn tham khảo các sản phẩm khác dành c-<br>","['object_type:cau_truot', 'attribute:price']"
76.0,52,Thank b,thank,[],utter_thank,,- Cảm ơn bạn. Chúc bạn một ngày vui vẻ.,,,-2.7914274,9.821253,thank b,8,0,2,Thank b,- Cảm ơn bạn. Chúc bạn một ngày vui vẻ.,[]
77.0,53,shop ơi,greet,[],utter_greet,,Cảm ơn bạn!,,,51.93047,-8.47551,shop ơi,2,9,3,shop ơi,Cảm ơn bạn!,[]
77.0,53,Nhà mình có bán cầu trượt riêng k ah,query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,,"Cầu trượt là sản phẩm bán lẻ hiện đang có giá 1.090.000 - ₫1.250.000
 (giá gốc 290.000 - ₫1.390.000)
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>",,,-7.34222,-1.6363094,nhà mình có bán cầu trượt riêng k ah,3,2,0,Nhà mình có bán cầu trượt riêng k ah,"Cầu trượt là sản phẩm bán lẻ hiện đang có giá 1.09-<br> 0.000 - ₫1.250.000
 (giá gốc 290.000 - ₫1.390.000)-<br>",['object_type:cau_truot']
78.0,54,alo shop ơi,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,12.813674,5.5965834,alo shop ơi,0,10,6,alo shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
78.0,54,https://scontent.xx.fbcdn.net/v/t1.15752-9/91593775_635925830596165_5565507927411785728_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=wC7vTKnHo0cAX8Dg2Lo&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=910f7a202b2c19c7f15ec65edad7e0c4&oe=5EA4F642,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91593775_635925830596165_5565507927411785728_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=wC7vTKnHo0cAX8Dg2Lo&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=910f7a202b2c19c7f15ec65edad7e0c4&oe=5EA4F642']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'quay', 'product_id': '', 'product_name': '', 'score': '0.8608172'}]",,-16.439976,21.243988, quay,5,7,10, quay,Bạn đang tìm kiếm thông tin gì ạ?,url
78.0,54,"lều còn ko shop
giá bn
còn bóng bn",query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Lều hiện đang có giá 1.090.000 - ₫1.250.000
 (giá gốc 290.000 - ₫1.390.000)
Bạn tham khảo các sản phẩm sau nhé ạ:
<show sp>
Bóng hiện shop đáng có các sản phẩm sau mời bạn tham khao
<show sp>",,,-2.8617475,-9.5110235,"lều còn ko shop
giá bn
còn bóng bn",3,1,8,"lều còn ko shop
giá bn
còn bóng bn","Lều hiện đang có giá 1.090.000 - ₫1.250.000
 (giá -<br> gốc 290.000 - ₫1.390.000)
Bạn tham khảo các sản ph-<br> ẩm sau nhé ạ:
<show sp>
Bóng hiện shop đáng có các-<br>",['attribute:price']
79.0,55,alo shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,12.813688,5.5965824,alo shop ơi,0,10,6,alo shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
79.0,55,https://scontent.xx.fbcdn.net/v/t1.15752-9/90589519_223989032035055_1808774924945326080_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=CaDCGgBG1rEAX97Uw9s&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9dfd4d8d9027dbf47a7e14e2cf5f510d&oe=5EA4D570,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/90589519_223989032035055_1808774924945326080_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=CaDCGgBG1rEAX97Uw9s&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9dfd4d8d9027dbf47a7e14e2cf5f510d&oe=5EA4D570']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'Do_choi_con_vat', 'product_id': '1421', 'product_name': 'Dàn âm thanh động vật có đèn nhạc Infantino', 'score': '0.9550347342541674'}]",,-14.274921,15.024261, do choi con vat,5,11,10, Do_choi_con_vat,Bạn đang tìm kiếm thông tin gì ạ?,url
79.0,55,"Mình mua sản phẩm này nha
Giá sao",query_knowledge_base,"['mention:sản phẩm này', 'attribute:price']",action_query_babe_kb,,"Sản phẩm Dàn âm thanh động vật có đèn nhạc Infantino đang có giá 129.000 (giá gốc: 180.000).
<Show card>",,,-2.9648595,7.1858573,"mình mua sản phẩm này nha
giá sao",8,0,2,"Mình mua sản phẩm này nha
Giá sao","Sản phẩm Dàn âm thanh động vật có đèn nhạc Infanti-<br> no đang có giá 129.000 (giá gốc: 180.000).
<Show c-<br>","['mention:sản phẩm này', 'attribute:price']"
80.0,56,alo shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,12.813688,5.5965824,alo shop ơi,0,10,6,alo shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
80.0,56,Báo giá mình quây thảm với,query_knowledge_base,"['attribute:price', 'object_type:quay', 'object_type:tham']",action_query_babe_kb,,"Sản phẩm  Quây góc vuông cánh nhỏ hình ngôi nhà chất liệu Nhựa hiện shop đang có giá: 1,040,000 VND (giá gốc 1,290,000 VND), 1,340,000 VND (giá gốc 1,390,000 VND), 1,440,000 VND (giá gốc 1,490,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card>",,,-0.10815586,8.1709585,báo giá mình quây thảm với,8,0,2,Báo giá mình quây thảm với,"Sản phẩm  Quây góc vuông cánh nhỏ hình ngôi nhà ch-<br> ất liệu Nhựa hiện shop đang có giá: 1,040,000 VND -<br> (giá gốc 1,290,000 VND), 1,340,000 VND (giá gốc 1,-<br> 390,000 VND), 1,440,000 VND (giá gốc 1,490,000 VND-<br> ).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show car-<br>","['attribute:price', 'object_type:quay', 'object_ty-<br>"
80.0,56,Cái này có kèm thảm và bóng ko bạn,query_knowledge_base,"['mention:cái này', 'object_type:tham','object_type:bong']",action_query_babe_kb,,"Sản phẩm  Quây góc vuông cánh nhỏ hình ngôi nhà chất liệu Nhựa không có phụ kiện đi kèm
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card>",,,-8.275114,-6.030193,cái này có kèm thảm và bóng ko bạn,3,2,8,Cái này có kèm thảm và bóng ko bạn,"Sản phẩm  Quây góc vuông cánh nhỏ hình ngôi nhà ch-<br> ất liệu Nhựa không có phụ kiện đi kèm
Bạn tham khả-<br>","['mention:cái này', 'object_type:tham','object_typ-<br>"
81.1,57,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,51.85974,-7.2536774,shop ơi,2,9,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
81.1,57,minh muốn tìm quây cũi nhựa,query_knowledge_base,"['object_type:quay', 'material:nhựa']",action_query_babe_kb,,"Dạ, sản phẩm Quây chất liệu nhựa bên shop hiện tại không có ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!",,,-8.5435505,7.786425,minh muốn tìm quây cũi nhựa,10,11,2,minh muốn tìm quây cũi nhựa,"Dạ, sản phẩm Quây chất liệu nhựa bên shop hiện tại-<br>  không có ạ. Bạn tham khảo các sản phẩm khác dành -<br>","['object_type:quay', 'material:nhựa']"
81.1,57,ok shop,agree,,utter_agree,,Vâng ạ!,,,11.065349,38.28671,ok shop,6,4,9,ok shop,Vâng ạ!,nan
81.2,58,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,52.77614,-7.4153724,shop ơi,2,9,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
81.2,58,minh muốn tìm quây cũi nhựa,query_knowledge_base,"['object_type:quay', 'material:nhựa']",action_query_babe_kb,,"Sản phẩm  Quây góc vuông cánh nhỏ hình ngôi nhà chất liệu Nhựa hiện shop đang có giá: 1,040,000 VND (giá gốc 1,290,000 VND), 1,340,000 VND (giá gốc 1,390,000 VND), 1,440,000 VND (giá gốc 1,490,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card>",,,-8.542823,7.7866693,minh muốn tìm quây cũi nhựa,10,11,2,minh muốn tìm quây cũi nhựa,"Sản phẩm  Quây góc vuông cánh nhỏ hình ngôi nhà ch-<br> ất liệu Nhựa hiện shop đang có giá: 1,040,000 VND -<br> (giá gốc 1,290,000 VND), 1,340,000 VND (giá gốc 1,-<br> 390,000 VND), 1,440,000 VND (giá gốc 1,490,000 VND-<br> ).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show car-<br>","['object_type:quay', 'material:nhựa']"
81.2,58,hàng có sẵn k shop?,query_knowledge_base,['availability:có sẵn'],action_query_babe_kb,,Sản phẩm Quây góc vuông cánh nhỏ hình ngôi nhà hiện shop đang còn hàng ạ!,,,6.730021,-1.6311756,hàng có sẵn k shop ,9,5,4,hàng có sẵn k shop?,Sản phẩm Quây góc vuông cánh nhỏ hình ngôi nhà hiệ-<br>,['availability:có sẵn']
81.2,58,"ok, cho mình đặt cái đấy nhé",make_order,,action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa>",,,-3.9061627,-3.2423692,ok  cho mình đặt cái đấy nhé,3,2,4,"ok, cho mình đặt cái đấy nhé","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br> màu sắc...>
<Các thông tin đã thu thập đc thì tự đ-<br>",nan
82.0,59,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,51.941193,-10.46388,shop ơi,2,9,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
82.0,59,https://scontent.xx.fbcdn.net/v/t1.15752-9/90523406_1646570122151011_7560973767770374144_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=wRDYR9HiDIIAX9EYgXF&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f705d96efc4592690e416d68be5946b9&oe=5EA3003E,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/90523406_1646570122151011_7560973767770374144_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=wRDYR9HiDIIAX9EYgXF&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f705d96efc4592690e416d68be5946b9&oe=5EA3003E']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
",,,40.47403,-4.2817426,nan,2,3,3,nan,"Bạn đang tìm kiếm thông tin gì ạ?
",url
82.0,59,Shop bán ghế này ko,query_knowledge_base,"['object_type:ghe', 'mention:này']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...",,,2.7708738,-3.3575048,shop bán ghế này ko,3,5,4,Shop bán ghế này ko,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...-<br>","['object_type:ghe', 'mention:này']"
,59,"/disagree{""object_type"": null}",disagree,['object_type:None'],utter_disagree,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,,,16.280941,14.547327, disagree  object type   null ,0,10,6,"/disagree{""object_type"": null}",Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat -<br>,['object_type:None']
82.0,59,/connect_employee,connect_employee,,action_handover_to_inbox,,,,,-12.998336,25.647444, connect employee,5,7,10,/connect_employee,nan,nan
83.1,60,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,52.218353,-7.955235,shop ơi,2,9,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
83.1,60,https://scontent.xx.fbcdn.net/v/t1.15752-9/91209133_2660946144150142_6722210450643091456_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=GJvzldrIJEgAX_t9AzO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7a2eae7dece74478231f21fa9ca599a0&oe=5EA4DA04,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91209133_2660946144150142_6722210450643091456_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=GJvzldrIJEgAX_t9AzO&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7a2eae7dece74478231f21fa9ca599a0&oe=5EA4DA04']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': '', 'product_id': '1413', 'product_name': 'Voi thả bóng tập đứng có đèn nhạc Bkids Infantino'}]",,-10.2961855,6.8364506,  voi thả bóng tập đứng có đèn nhạc bkids infantino,10,11,0,  Voi thả bóng tập đứng có đèn nhạc Bkids Infantin-<br>,Bạn đang tìm kiếm thông tin gì ạ?,url
